activity_id,campaign_id,person_id,activity_type,timestamp,detail
2891,2.0,3979.0,Email Open,2024-01-14 19:26:00,Firefox
2892,3.0,3010.0,Email Open,01-27-2024 21:03,
2893,,1930.0,EMAIL_CLICK,24/01/2024 03:01,unknown
2894,7.0,4714.0,EMAIL_CLICK,2024-01-05 18:05:00,Browser: Chrome
2895,12.0,1823.0,web-visit,01-29-2024 16:21,unknown
2896,11.0,1639.0,email_click,01-03-2024 18:41,Browser: Chrome
2897,14.0,1316.0,email_open,01-21-2024 16:45,utm=xyz
2898,,,Email Open,01-07-2024 14:18,
2899,1.0,1492.0,web_visit,01-09-2024 17:53,tracking lost
2900,9.0,3848.0,web_visit,2024-01-18 13:11:00,tracking lost
2901,,1337.0,EMAIL_CLICK,01-06-2024 17:59,utm=xyz
2902,7.0,1874.0,email_open,01-28-2024 06:15,unknown
2903,6.0,4750.0,EMAIL_CLICK,01-07-2024 05:11,Firefox
2904,9.0,2300.0,web-visit,2024-01-02 16:15:00,Browser: Chrome
2905,1.0,1231.0,email_click,2024-01-14 02:41:00,
2906,1.0,1340.0,Email Open,2024-01-22 15:49:00,
2907,4.0,1928.0,Email Open,01-12-2024 03:30,
2908,5.0,4421.0,FORMFILL,2024-01-30 11:36:00,
2909,15.0,3314.0,Email Open,01-27-2024 15:33,
2910,1.0,1058.0,form_fill,10/01/2024 10:15,tracking lost
2911,7.0,,web_visit,01-08-2024 14:21,Firefox
2912,8.0,2389.0,EMAIL_CLICK,2024-01-11 12:19:00,tracking lost
2913,7.0,3317.0,web_visit,24/01/2024 03:43,
2914,15.0,1425.0,web-visit,2024-01-05 15:13:00,
2915,15.0,2350.0,,12/01/2024 01:07,Browser: Chrome
2916,12.0,1268.0,form_fill,2024-01-02 09:45:00,utm=xyz
2917,2.0,2652.0,web_visit,01-01-2024 22:22,
2918,6.0,1963.0,FORMFILL,2024-01-19 13:02:00,
2919,13.0,,FORMFILL,04/01/2024 03:46,
2920,13.0,,FORMFILL,2024-01-07 20:05:00,
2921,14.0,2157.0,Email Open,19/01/2024 17:03,utm=xyz
2922,9.0,2637.0,,01-21-2024 15:30,
2923,14.0,1560.0,web_visit,10/01/2024 03:14,tracking lost
2924,11.0,1791.0,web_visit,2024-01-04 17:57:00,
2925,2.0,3719.0,form_fill,01-28-2024 14:29,
2926,7.0,2347.0,web_visit,2024-01-24 05:46:00,Firefox
2927,15.0,4100.0,web_visit,01-26-2024 05:04,Browser: Chrome
2928,9.0,,form_fill,2024-01-25 03:11:00,Firefox
2929,10.0,1301.0,web-visit,2024-01-16 17:57:00,utm=xyz
2930,2.0,3501.0,Email Open,01-10-2024 19:53,Browser: Chrome
2931,12.0,3281.0,email_click,01-28-2024 10:04,
2932,13.0,4276.0,EMAIL_CLICK,01-04-2024 00:28,tracking lost
2933,10.0,1846.0,web_visit,01-27-2024 08:59,tracking lost
2934,11.0,4588.0,email_click,01-02-2024 09:20,tracking lost
2935,,2578.0,web-visit,01-04-2024 05:27,
2936,6.0,3729.0,EMAIL_CLICK,01-18-2024 18:22,
2937,8.0,,FORMFILL,01-14-2024 18:04,utm=xyz
2938,,1923.0,form_fill,22/01/2024 14:58,
2939,8.0,4668.0,EMAIL_CLICK,2024-01-25 05:00:00,
2940,15.0,2070.0,web-visit,01-19-2024 10:37,unknown
2941,2.0,1195.0,email_open,2024-01-08 14:01:00,
2942,8.0,4945.0,,2024-01-24 11:49:00,
2943,14.0,2264.0,web-visit,01-12-2024 12:51,Browser: Chrome
2944,4.0,3595.0,Email Open,2024-01-02 17:42:00,tracking lost
2945,5.0,1781.0,email_open,08/01/2024 23:56,utm=xyz
2946,14.0,3159.0,form_fill,01-01-2024 09:27,
2947,1.0,1744.0,Email Open,01-16-2024 03:22,Firefox
2948,8.0,,web_visit,01-04-2024 08:10,Firefox
2949,,4568.0,email_click,01-18-2024 07:58,unknown
2950,4.0,2529.0,email_click,2024-01-21 22:54:00,
2951,2.0,2277.0,,2024-01-07 01:54:00,tracking lost
2952,15.0,4814.0,,01-06-2024 07:53,Firefox
2953,2.0,4978.0,Email Open,2024-01-25 04:27:00,Firefox
2954,15.0,1709.0,EMAIL_CLICK,01-25-2024 21:27,
2955,13.0,3245.0,EMAIL_CLICK,2024-01-16 03:27:00,
2956,1.0,2297.0,web_visit,14/01/2024 21:32,utm=xyz
2957,3.0,3776.0,email_click,06/01/2024 00:40,
2958,6.0,4079.0,email_click,01-07-2024 03:01,
2959,,1473.0,EMAIL_CLICK,01-26-2024 07:20,unknown
2960,2.0,4749.0,web-visit,2024-01-14 04:54:00,utm=xyz
2961,,3864.0,FORMFILL,11/01/2024 15:32,Firefox
2962,10.0,1249.0,form_fill,2024-01-06 09:29:00,
2963,4.0,4884.0,email_click,28/01/2024 10:52,Firefox
2964,12.0,4227.0,web_visit,2024-01-17 13:18:00,Firefox
2965,11.0,4760.0,FORMFILL,26/01/2024 18:24,unknown
2966,12.0,4359.0,FORMFILL,2024-01-07 13:19:00,tracking lost
2967,9.0,4336.0,email_click,01-05-2024 04:02,Browser: Chrome
2968,11.0,3798.0,Email Open,2024-01-25 15:04:00,
2969,13.0,3879.0,email_open,13/01/2024 16:26,tracking lost
2970,8.0,1107.0,email_open,01-12-2024 21:46,Firefox
2971,,2566.0,Email Open,01-04-2024 02:53,tracking lost
2972,1.0,2920.0,web-visit,04/01/2024 07:14,
2973,11.0,2093.0,web_visit,01-27-2024 04:15,Firefox
2974,,1413.0,email_click,01/01/2024 11:07,Firefox
2975,11.0,3713.0,email_click,2024-01-05 23:39:00,
2976,1.0,3559.0,,13/01/2024 17:54,
2977,10.0,1567.0,form_fill,01-20-2024 04:36,unknown
2978,14.0,1406.0,form_fill,01-29-2024 22:50,
2979,,3036.0,FORMFILL,13/01/2024 02:26,unknown
2980,9.0,4659.0,,10/01/2024 17:51,
2981,2.0,1921.0,EMAIL_CLICK,01-07-2024 05:09,Firefox
2982,15.0,2789.0,EMAIL_CLICK,2024-01-08 11:34:00,utm=xyz
2983,8.0,4287.0,email_click,2024-01-27 16:12:00,
2984,2.0,1856.0,FORMFILL,2024-01-10 20:12:00,Firefox
2985,14.0,1255.0,FORMFILL,16/01/2024 14:46,Browser: Chrome
2986,7.0,,FORMFILL,01-09-2024 13:41,utm=xyz
2987,7.0,1924.0,email_open,2024-01-27 13:43:00,Firefox
2988,14.0,4496.0,Email Open,01-06-2024 15:58,Firefox
2989,8.0,3044.0,form_fill,2024-01-17 05:47:00,
2990,14.0,1638.0,EMAIL_CLICK,01-02-2024 03:23,
2991,15.0,3494.0,form_fill,01-28-2024 08:22,Browser: Chrome
2992,1.0,4773.0,web-visit,2024-01-12 08:47:00,Firefox
2993,15.0,2120.0,email_open,07/01/2024 13:11,unknown
2994,7.0,2956.0,EMAIL_CLICK,2024-01-02 12:24:00,
2995,13.0,1641.0,form_fill,2024-01-22 04:16:00,
2996,7.0,4020.0,email_click,2024-01-27 20:24:00,
2997,8.0,3469.0,Email Open,2024-01-19 20:07:00,
2998,2.0,3367.0,email_click,2024-01-06 05:41:00,utm=xyz
2999,2.0,4976.0,web-visit,03/01/2024 22:48,utm=xyz
3000,14.0,,,01-10-2024 22:05,utm=xyz
3001,2.0,2451.0,EMAIL_CLICK,07/01/2024 06:11,utm=xyz
3002,8.0,3671.0,email_click,20/01/2024 14:09,utm=xyz
3003,3.0,2308.0,email_click,2024-01-06 18:37:00,
3004,11.0,4825.0,email_click,20/01/2024 06:23,Browser: Chrome
3005,8.0,2292.0,form_fill,01-10-2024 22:42,unknown
3006,10.0,3839.0,Email Open,03/01/2024 10:25,tracking lost
3007,,4284.0,form_fill,29/01/2024 00:42,utm=xyz
3008,4.0,4447.0,form_fill,02/01/2024 06:28,Firefox
3009,1.0,,email_click,01-12-2024 01:13,
3010,6.0,2794.0,,18/01/2024 15:54,tracking lost
3011,13.0,3554.0,web_visit,17/01/2024 15:04,tracking lost
3012,1.0,3667.0,web-visit,08/01/2024 13:40,Browser: Chrome
3013,3.0,4351.0,Email Open,01-15-2024 06:00,Firefox
3014,7.0,3490.0,FORMFILL,01-03-2024 08:00,
3015,13.0,2328.0,,2024-01-18 20:25:00,Firefox
3016,3.0,4361.0,FORMFILL,2024-01-07 09:19:00,tracking lost
3017,14.0,4835.0,,28/01/2024 16:26,Firefox
3018,7.0,,,13/01/2024 20:00,
3019,2.0,3359.0,Email Open,22/01/2024 18:21,unknown
3020,,2861.0,FORMFILL,2024-01-12 05:07:00,Browser: Chrome
3021,4.0,1936.0,,07/01/2024 13:49,
3022,8.0,3935.0,Email Open,2024-01-08 12:21:00,Firefox
3023,,4891.0,EMAIL_CLICK,01-26-2024 14:40,tracking lost
3024,14.0,,email_click,01-08-2024 19:41,Firefox
3025,9.0,3697.0,FORMFILL,2024-01-26 19:39:00,utm=xyz
3026,4.0,4014.0,Email Open,13/01/2024 23:31,utm=xyz
3027,13.0,2349.0,form_fill,01-12-2024 20:27,
3028,9.0,1620.0,web-visit,2024-01-25 07:46:00,
3029,7.0,4102.0,FORMFILL,23/01/2024 01:00,
3030,1.0,2305.0,web-visit,2024-01-26 13:04:00,unknown
3031,12.0,1734.0,EMAIL_CLICK,01-17-2024 23:02,
3032,11.0,1994.0,FORMFILL,07/01/2024 05:43,tracking lost
3033,12.0,4959.0,form_fill,09/01/2024 10:59,
3034,13.0,3314.0,FORMFILL,06/01/2024 18:57,
3035,9.0,2292.0,web-visit,01-01-2024 12:30,
3036,10.0,2425.0,EMAIL_CLICK,2024-01-18 20:09:00,Browser: Chrome
3037,3.0,3358.0,email_click,01-05-2024 14:11,tracking lost
3038,4.0,2759.0,email_open,11/01/2024 11:44,Browser: Chrome
3039,,2645.0,EMAIL_CLICK,01-05-2024 16:47,tracking lost
3040,1.0,3033.0,form_fill,2024-01-09 04:55:00,tracking lost
3041,15.0,3058.0,web-visit,2024-01-29 08:03:00,
3042,9.0,2262.0,email_click,04/01/2024 21:41,
3043,4.0,1895.0,,2024-01-22 08:50:00,
3044,5.0,1962.0,web_visit,01-13-2024 10:08,unknown
3045,4.0,4262.0,form_fill,28/01/2024 22:32,Browser: Chrome
3046,13.0,1891.0,FORMFILL,01-01-2024 18:54,Firefox
3047,10.0,2893.0,form_fill,2024-01-23 21:44:00,
3048,6.0,1652.0,FORMFILL,01-27-2024 17:23,tracking lost
3049,13.0,2747.0,email_click,01-11-2024 01:32,unknown
3050,7.0,2540.0,email_click,01-26-2024 20:37,
3051,,2048.0,,2024-01-20 08:10:00,
3052,10.0,1255.0,form_fill,2024-01-30 21:34:00,
3053,11.0,3575.0,FORMFILL,14/01/2024 11:17,Browser: Chrome
3054,11.0,1019.0,web-visit,11/01/2024 13:35,
3055,12.0,,email_open,13/01/2024 01:17,
3056,9.0,1500.0,email_open,01-20-2024 02:31,Firefox
3057,1.0,2646.0,,01-15-2024 07:37,Browser: Chrome
3058,12.0,2431.0,email_open,07/01/2024 07:21,unknown
3059,7.0,2449.0,form_fill,01-09-2024 04:00,Firefox
3060,6.0,4985.0,web-visit,01-15-2024 05:28,Firefox
3061,11.0,,Email Open,26/01/2024 04:18,tracking lost
3062,15.0,2227.0,form_fill,01-29-2024 10:50,
3063,9.0,4432.0,EMAIL_CLICK,01-12-2024 22:36,
3064,15.0,2034.0,email_open,03/01/2024 21:06,Browser: Chrome
3065,4.0,3299.0,,01-13-2024 19:50,Browser: Chrome
3066,3.0,4667.0,,01-14-2024 04:41,
3067,10.0,3191.0,Email Open,01-21-2024 19:44,tracking lost
3068,14.0,1833.0,email_open,2024-01-25 13:36:00,Browser: Chrome
3069,13.0,2625.0,FORMFILL,01-18-2024 01:48,utm=xyz
3070,4.0,1464.0,FORMFILL,2024-01-12 11:07:00,unknown
3071,8.0,3877.0,EMAIL_CLICK,2024-01-16 17:09:00,utm=xyz
3072,14.0,4630.0,web-visit,2024-01-26 22:06:00,Browser: Chrome
3073,11.0,4881.0,EMAIL_CLICK,01-02-2024 15:41,Firefox
3074,5.0,3780.0,Email Open,07/01/2024 09:06,tracking lost
3075,8.0,2970.0,,01-21-2024 18:51,
3076,,4649.0,web-visit,01-05-2024 16:50,Firefox
3077,5.0,4699.0,web_visit,05/01/2024 16:49,
3078,11.0,3369.0,email_click,01-22-2024 09:55,utm=xyz
3079,2.0,2457.0,Email Open,01-04-2024 08:21,
3080,6.0,3191.0,EMAIL_CLICK,2024-01-22 20:24:00,unknown
3081,3.0,3544.0,web_visit,08/01/2024 14:20,utm=xyz
3082,8.0,1693.0,email_open,01-05-2024 02:50,unknown
3083,5.0,2578.0,form_fill,01-03-2024 04:40,utm=xyz
3084,6.0,2353.0,web_visit,01-07-2024 11:28,Browser: Chrome
3085,14.0,3186.0,email_open,23/01/2024 00:10,
3086,14.0,2144.0,FORMFILL,28/01/2024 10:03,
3087,14.0,2030.0,Email Open,11/01/2024 04:54,
3088,7.0,3119.0,Email Open,06/01/2024 09:58,
3089,10.0,3823.0,EMAIL_CLICK,27/01/2024 16:51,
3090,7.0,3923.0,,11/01/2024 11:37,Firefox
3091,3.0,1448.0,web_visit,2024-01-17 02:50:00,Browser: Chrome
3092,12.0,1726.0,email_open,2024-01-15 17:44:00,
3093,12.0,,,01-24-2024 06:18,Browser: Chrome
3094,8.0,1516.0,,2024-01-01 01:28:00,unknown
3095,4.0,1823.0,Email Open,01-14-2024 15:17,
3096,7.0,4979.0,EMAIL_CLICK,2024-01-18 10:37:00,Firefox
3097,9.0,3323.0,email_click,01-04-2024 12:15,
3098,15.0,3693.0,email_open,2024-01-16 16:52:00,utm=xyz
3099,10.0,1006.0,web_visit,30/01/2024 23:21,unknown
3100,5.0,1878.0,email_open,11/01/2024 23:15,
3101,,2553.0,EMAIL_CLICK,2024-01-18 21:12:00,Firefox
3102,5.0,3486.0,web_visit,28/01/2024 02:17,unknown
3103,,1093.0,EMAIL_CLICK,01-23-2024 14:45,
3104,7.0,2387.0,Email Open,01/01/2024 14:16,tracking lost
3105,10.0,1477.0,web_visit,01-01-2024 03:23,Browser: Chrome
3106,2.0,3254.0,email_open,01-15-2024 16:28,Browser: Chrome
3107,3.0,4848.0,FORMFILL,2024-01-20 01:38:00,Firefox
3108,13.0,,form_fill,11/01/2024 20:48,unknown
3109,7.0,4660.0,email_open,2024-01-16 07:53:00,utm=xyz
3110,14.0,3284.0,form_fill,01-27-2024 02:31,tracking lost
3111,7.0,4113.0,email_click,2024-01-03 05:05:00,
3112,4.0,3850.0,email_open,01-25-2024 09:36,
3113,,2672.0,,15/01/2024 11:36,Browser: Chrome
3114,10.0,,email_click,2024-01-05 04:27:00,
3115,12.0,3107.0,web_visit,01-05-2024 16:28,
3116,4.0,2592.0,email_click,01-04-2024 15:00,tracking lost
3117,6.0,2247.0,web-visit,11/01/2024 01:29,
3118,12.0,,web-visit,19/01/2024 03:41,Firefox
3119,7.0,1725.0,email_open,29/01/2024 09:46,
3120,1.0,2011.0,email_open,01-30-2024 21:02,
3121,,4361.0,web-visit,01-27-2024 21:50,Browser: Chrome
3122,4.0,4752.0,web-visit,01-10-2024 06:47,
3123,12.0,3033.0,Email Open,07/01/2024 10:16,unknown
3124,3.0,2475.0,email_open,01-10-2024 07:13,tracking lost
3125,10.0,2100.0,web-visit,19/01/2024 05:44,
3126,14.0,2536.0,,01-09-2024 12:24,unknown
3127,14.0,2580.0,,16/01/2024 07:43,Browser: Chrome
3128,4.0,2754.0,email_open,01-03-2024 23:33,unknown
3129,13.0,2181.0,email_click,2024-01-22 08:37:00,
3130,,4528.0,FORMFILL,01-05-2024 10:38,
3131,9.0,3578.0,,27/01/2024 14:38,
3132,9.0,1463.0,email_open,28/01/2024 11:23,utm=xyz
3133,14.0,2391.0,FORMFILL,01-08-2024 05:27,tracking lost
3134,2.0,,FORMFILL,08/01/2024 17:43,tracking lost
3135,7.0,3672.0,,01-02-2024 16:46,tracking lost
3136,1.0,,email_click,17/01/2024 13:27,Firefox
3137,9.0,4454.0,email_click,09/01/2024 14:20,Browser: Chrome
3138,14.0,1227.0,FORMFILL,24/01/2024 14:16,Firefox
3139,11.0,2748.0,form_fill,2024-01-04 08:16:00,Browser: Chrome
3140,13.0,3145.0,EMAIL_CLICK,23/01/2024 22:37,Browser: Chrome
3141,13.0,2886.0,email_open,2024-01-19 20:01:00,unknown
3142,4.0,2427.0,web-visit,2024-01-24 03:09:00,
3143,13.0,1949.0,email_click,2024-01-17 21:34:00,
3144,3.0,,Email Open,14/01/2024 20:35,
3145,2.0,2369.0,web_visit,01-14-2024 09:59,
3146,6.0,,Email Open,30/01/2024 17:23,unknown
3147,1.0,1309.0,FORMFILL,2024-01-29 00:21:00,
3148,5.0,3266.0,email_click,2024-01-08 22:52:00,utm=xyz
3149,4.0,4502.0,FORMFILL,07/01/2024 02:57,tracking lost
3150,11.0,2606.0,,06/01/2024 09:31,
3151,15.0,1539.0,EMAIL_CLICK,01-01-2024 18:32,Firefox
3152,3.0,2089.0,form_fill,2024-01-10 16:57:00,utm=xyz
3153,10.0,4104.0,email_click,2024-01-28 15:10:00,Firefox
3154,14.0,1672.0,email_click,2024-01-22 01:23:00,
3155,13.0,,EMAIL_CLICK,01-06-2024 18:31,tracking lost
3156,13.0,,EMAIL_CLICK,01-20-2024 20:39,
3157,5.0,1644.0,EMAIL_CLICK,19/01/2024 02:13,tracking lost
3158,10.0,1449.0,,28/01/2024 12:56,Browser: Chrome
3159,10.0,4716.0,web-visit,2024-01-14 08:11:00,tracking lost
3160,,2626.0,email_click,01-24-2024 06:16,unknown
3161,6.0,4882.0,web-visit,01-01-2024 09:29,tracking lost
3162,14.0,,EMAIL_CLICK,2024-01-14 06:28:00,
3163,7.0,1342.0,FORMFILL,01-30-2024 19:18,
3164,2.0,,Email Open,2024-01-15 16:58:00,
3165,9.0,3832.0,EMAIL_CLICK,22/01/2024 23:23,
3166,12.0,1737.0,FORMFILL,2024-01-13 22:49:00,
3167,1.0,1648.0,email_open,07/01/2024 22:30,
3168,10.0,4658.0,form_fill,08/01/2024 22:54,unknown
3169,7.0,4130.0,web_visit,2024-01-01 11:39:00,Firefox
3170,,1298.0,FORMFILL,2024-01-10 14:52:00,
3171,7.0,1409.0,Email Open,30/01/2024 15:03,unknown
3172,,2507.0,FORMFILL,01-19-2024 20:35,utm=xyz
3173,10.0,1571.0,Email Open,2024-01-18 03:10:00,Browser: Chrome
3174,11.0,2035.0,EMAIL_CLICK,2024-01-03 20:15:00,unknown
3175,2.0,2121.0,FORMFILL,19/01/2024 10:43,
3176,2.0,2907.0,form_fill,2024-01-28 00:31:00,unknown
3177,9.0,2270.0,EMAIL_CLICK,01-06-2024 05:30,tracking lost
3178,11.0,3189.0,EMAIL_CLICK,26/01/2024 17:08,
3179,11.0,3796.0,email_click,17/01/2024 10:18,
3180,7.0,2047.0,email_click,2024-01-30 17:44:00,
3181,3.0,4740.0,FORMFILL,2024-01-28 13:06:00,
3182,,1122.0,EMAIL_CLICK,18/01/2024 09:31,
3183,8.0,3901.0,web-visit,01-02-2024 01:13,Browser: Chrome
3184,,3464.0,Email Open,2024-01-07 08:30:00,
3185,15.0,1129.0,web-visit,23/01/2024 12:23,unknown
3186,8.0,3009.0,FORMFILL,01-25-2024 09:33,
3187,1.0,2966.0,web-visit,20/01/2024 17:44,
3188,4.0,1312.0,web-visit,2024-01-24 22:30:00,tracking lost
3189,7.0,3000.0,web_visit,01-14-2024 04:03,unknown
3190,11.0,1353.0,,01-21-2024 10:47,unknown
3191,15.0,,email_open,2024-01-05 03:27:00,
3192,14.0,4305.0,form_fill,2024-01-16 10:48:00,utm=xyz
3193,1.0,4517.0,Email Open,2024-01-17 08:22:00,
3194,4.0,4348.0,FORMFILL,18/01/2024 08:55,
3195,14.0,1451.0,web-visit,16/01/2024 13:37,Browser: Chrome
3196,5.0,3978.0,Email Open,2024-01-01 14:50:00,
3197,15.0,3222.0,form_fill,17/01/2024 22:38,
3198,8.0,1339.0,web-visit,17/01/2024 12:45,
3199,12.0,2208.0,email_open,26/01/2024 14:22,
3200,9.0,3101.0,web_visit,2024-01-19 09:44:00,
3201,11.0,3389.0,email_open,2024-01-17 00:54:00,
3202,5.0,1202.0,EMAIL_CLICK,01-29-2024 13:08,
3203,10.0,2939.0,web_visit,2024-01-09 23:52:00,utm=xyz
3204,7.0,1763.0,FORMFILL,2024-01-22 07:01:00,unknown
3205,6.0,4274.0,FORMFILL,01-07-2024 23:13,Browser: Chrome
3206,6.0,4876.0,email_click,01-07-2024 17:27,utm=xyz
3207,3.0,1818.0,email_click,2024-01-07 04:55:00,utm=xyz
3208,7.0,1046.0,FORMFILL,01-10-2024 14:33,Browser: Chrome
3209,,4402.0,Email Open,21/01/2024 16:11,tracking lost
3210,,2478.0,email_open,01-16-2024 08:53,
3211,4.0,3450.0,,01-23-2024 20:25,tracking lost
3212,15.0,2385.0,email_click,25/01/2024 16:48,
3213,9.0,1045.0,email_open,2024-01-10 07:12:00,
3214,7.0,,FORMFILL,01-27-2024 17:52,
3215,14.0,2231.0,form_fill,01-26-2024 20:53,utm=xyz
3216,1.0,,web-visit,01-17-2024 20:32,tracking lost
3217,5.0,2555.0,Email Open,01/01/2024 13:49,
3218,8.0,,email_open,2024-01-16 13:25:00,
3219,,4947.0,FORMFILL,2024-01-05 04:23:00,
3220,4.0,3559.0,web-visit,30/01/2024 02:21,
3221,10.0,,form_fill,15/01/2024 22:25,unknown
3222,1.0,2126.0,email_click,15/01/2024 06:24,unknown
3223,11.0,3617.0,EMAIL_CLICK,2024-01-08 17:07:00,tracking lost
3224,2.0,2293.0,FORMFILL,2024-01-26 15:52:00,unknown
3225,1.0,2495.0,email_click,2024-01-25 14:06:00,
3226,8.0,3830.0,email_open,10/01/2024 22:12,unknown
3227,6.0,4831.0,FORMFILL,01-11-2024 13:32,
3228,5.0,4759.0,Email Open,01-11-2024 15:21,
3229,13.0,2609.0,form_fill,2024-01-13 16:30:00,tracking lost
3230,9.0,2476.0,form_fill,2024-01-17 01:14:00,
3231,12.0,4597.0,form_fill,03/01/2024 08:41,utm=xyz
3232,13.0,1351.0,form_fill,01-17-2024 18:14,
3233,4.0,,FORMFILL,01-22-2024 11:22,
3234,,1952.0,web-visit,16/01/2024 12:16,unknown
3235,10.0,1208.0,web_visit,2024-01-06 00:25:00,
3236,14.0,1980.0,Email Open,30/01/2024 19:13,unknown
3237,9.0,3603.0,web-visit,2024-01-21 02:14:00,
3238,2.0,,email_open,09/01/2024 15:46,
3239,6.0,4139.0,email_click,2024-01-01 23:13:00,
3240,13.0,3189.0,email_open,2024-01-27 11:22:00,
3241,14.0,2892.0,web_visit,2024-01-28 21:39:00,Firefox
3242,2.0,4300.0,form_fill,01-02-2024 23:40,
3243,11.0,,web-visit,28/01/2024 03:14,unknown
3244,5.0,2119.0,email_open,01-22-2024 10:04,
3245,7.0,2343.0,form_fill,2024-01-10 15:29:00,unknown
3246,14.0,4959.0,form_fill,2024-01-09 21:37:00,Firefox
3247,15.0,2056.0,form_fill,2024-01-29 06:50:00,tracking lost
3248,11.0,1136.0,web_visit,06/01/2024 00:45,utm=xyz
3249,5.0,2472.0,web_visit,01-11-2024 02:34,Browser: Chrome
3250,11.0,1440.0,Email Open,09/01/2024 17:35,
3251,,1814.0,EMAIL_CLICK,02/01/2024 13:04,utm=xyz
3252,13.0,2853.0,web_visit,09/01/2024 20:32,
3253,8.0,2383.0,email_click,01-03-2024 15:30,Browser: Chrome
3254,2.0,4440.0,web-visit,2024-01-05 05:57:00,
3255,5.0,1336.0,Email Open,04/01/2024 14:23,
3256,6.0,1158.0,FORMFILL,01-08-2024 19:54,Browser: Chrome
3257,,4195.0,EMAIL_CLICK,26/01/2024 04:45,
3258,15.0,2505.0,web-visit,2024-01-11 14:25:00,
3259,3.0,1703.0,FORMFILL,13/01/2024 09:16,utm=xyz
3260,9.0,4527.0,email_open,08/01/2024 09:22,
3261,,2979.0,email_click,2024-01-07 12:04:00,
3262,7.0,1875.0,FORMFILL,2024-01-12 07:38:00,
3263,9.0,3709.0,,01-11-2024 12:06,utm=xyz
3264,8.0,2531.0,Email Open,01-28-2024 07:18,utm=xyz
3265,10.0,1532.0,form_fill,20/01/2024 10:39,Browser: Chrome
3266,11.0,2552.0,Email Open,01-05-2024 07:28,
3267,13.0,4049.0,,2024-01-08 11:02:00,unknown
3268,2.0,4471.0,web_visit,20/01/2024 11:20,Firefox
3269,10.0,1336.0,email_click,2024-01-18 12:33:00,utm=xyz
3270,4.0,4811.0,,01-24-2024 11:17,unknown
3271,3.0,1267.0,EMAIL_CLICK,01-04-2024 10:28,Firefox
3272,4.0,4861.0,,20/01/2024 19:09,
3273,5.0,1749.0,FORMFILL,11/01/2024 01:39,
3274,9.0,4292.0,,2024-01-29 01:56:00,
3275,12.0,1453.0,Email Open,01-14-2024 01:27,unknown
3276,13.0,,EMAIL_CLICK,29/01/2024 11:12,utm=xyz
3277,9.0,4072.0,form_fill,2024-01-29 15:29:00,tracking lost
3278,7.0,4133.0,email_click,01-09-2024 02:41,Browser: Chrome
3279,10.0,1035.0,Email Open,2024-01-24 19:28:00,
3280,14.0,3604.0,email_click,01-05-2024 14:54,
3281,7.0,4323.0,web-visit,20/01/2024 01:27,unknown
3282,5.0,,FORMFILL,07/01/2024 05:13,
3283,4.0,1436.0,Email Open,02/01/2024 02:27,tracking lost
3284,11.0,3586.0,form_fill,01-14-2024 07:04,Firefox
3285,,4890.0,email_open,01-02-2024 10:30,utm=xyz
3286,,2523.0,Email Open,20/01/2024 15:25,Firefox
3287,4.0,4717.0,Email Open,01-17-2024 10:44,utm=xyz
3288,12.0,4639.0,web-visit,2024-01-18 11:54:00,Browser: Chrome
3289,5.0,4223.0,FORMFILL,2024-01-24 18:54:00,tracking lost
3290,7.0,3835.0,FORMFILL,2024-01-23 02:57:00,utm=xyz
3291,2.0,3287.0,email_open,2024-01-16 06:01:00,Browser: Chrome
3292,13.0,4322.0,email_click,2024-01-18 07:37:00,
3293,2.0,,Email Open,01-07-2024 20:48,
3294,15.0,4904.0,EMAIL_CLICK,01-11-2024 21:15,tracking lost
3295,9.0,,Email Open,04/01/2024 19:38,tracking lost
3296,14.0,,,14/01/2024 21:30,Firefox
3297,7.0,3030.0,web-visit,01-18-2024 17:37,unknown
3298,8.0,2120.0,email_click,02/01/2024 21:23,
3299,13.0,1029.0,email_click,01-16-2024 21:04,
3300,,3576.0,FORMFILL,2024-01-06 04:42:00,
3301,9.0,3711.0,web-visit,17/01/2024 04:12,tracking lost
3302,,4442.0,email_open,2024-01-13 04:28:00,
3303,,4174.0,form_fill,01-15-2024 13:33,utm=xyz
3304,,1549.0,FORMFILL,01-13-2024 22:46,
3305,1.0,3855.0,FORMFILL,2024-01-06 06:35:00,
3306,10.0,1734.0,EMAIL_CLICK,2024-01-28 13:00:00,utm=xyz
3307,12.0,1894.0,web_visit,01-17-2024 04:17,
3308,3.0,1800.0,email_click,27/01/2024 06:06,Browser: Chrome
3309,7.0,2377.0,form_fill,2024-01-03 11:41:00,tracking lost
3310,,3191.0,Email Open,2024-01-28 23:29:00,
3311,3.0,4817.0,Email Open,01-05-2024 16:46,Browser: Chrome
3312,10.0,,form_fill,01-13-2024 21:51,utm=xyz
3313,,1381.0,email_open,22/01/2024 00:14,unknown
3314,4.0,2668.0,form_fill,01-22-2024 01:45,tracking lost
3315,11.0,3496.0,web-visit,22/01/2024 13:36,
3316,1.0,4088.0,EMAIL_CLICK,25/01/2024 15:24,unknown
3317,10.0,3083.0,Email Open,2024-01-09 13:52:00,
3318,5.0,3016.0,EMAIL_CLICK,29/01/2024 12:27,Firefox
3319,,3955.0,web-visit,01-16-2024 18:29,tracking lost
3320,11.0,1413.0,form_fill,01-03-2024 20:58,
3321,1.0,4464.0,,24/01/2024 11:53,
